artist,artist_id,track,track_duration(s),composer,audio_path,youtube_links,audio_duration,composition_id
Alicia de Larrocha,18.0,"Faschingsschwank aus Wien, Op.26: 3. Scherzino",135.56,Robert Schumann,"Robert_Schumann/Faschingsschwank_aus_Wien,_Op._26/III._Scherzino/13.mp3",https://www.youtube.com/watch?v=WiR_lx6UphU,136.0,252
Lang Lang,39.0,"Piano Sonata No. 3 in C Major, Op. 2 No. 3: III. Scherzo. Allegro",189.666,Ludwig van Beethoven,"Ludwig_van_Beethoven/Piano_Sonata_No._3_in_C_Major,_Op._2_No._3/III._Scherzo._Allegro/36.mp3",https://www.youtube.com/watch?v=pG_Xa7xgLXA,190.0,1178
Vladimir Ashkenazy,6.0,"12 Etudes, Op. 25: No. 1 in A-Flat Major ""Harp Study""",176.0,Frédéric Chopin,"Frederic_Chopin/12_Études,_Op._25/No._1_in_A-Flat_Major_""Harp_Study""/11.mp3",https://www.youtube.com/watch?v=lQV9psNKIAw,176.0,1429
Martha Argerich,7.0,"Piano Sonata No. 7 in D Major, Op. 10 No. 3: III. Menuetto. Allegro",138.946,Ludwig van Beethoven,"Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/III._Menuetto._Allegro/11.mp3",https://www.youtube.com/watch?v=2YJs3MLcX8w,139.0,1165
Claudio Arrau,11.0,"24 Préludes, Op. 28: Prélude No. 2 in A Minor",124.626,Frédéric Chopin,"Frederic_Chopin/Prelude,_Op._28/No._2_in_A_Minor/91.mp3",https://www.youtube.com/watch?v=-7FvxJbnTOo,125.0,1444
András Schiff,4.0,"15 Three-part Inventions, BWV 787/801: No. 6 in E, BWV 792",76.0,Johann Sebastian Bach,"Johann_Sebastian_Bach/15_Three-part_Inventions/No._6_in_E,_BWV_792/4.mp3",https://www.youtube.com/watch?v=9qjZvtLt1AY,76.0,586
Martha Argerich,7.0,"Kreisleriana, Op.16: 7. Sehr rasch",125.619,Robert Schumann,"Robert_Schumann/Kreisleriana,_Op._16/VII._Sehr_rasch/19.mp3",https://www.youtube.com/watch?v=dB75P5Py4Xw,125.0,221
Vladimir Ashkenazy,6.0,Variations on a Theme of Chopin: Variation 16. Lento,77.32,Sergei Rachmaninoff,Sergei_Rachmaninoff/Variations_on_a_Theme_of_Chopin/Variation_16._Lento/3.mp3,https://www.youtube.com/watch?v=kxSr20_b29s,77.0,35
Murray Perahia,13.0,"Davidsbündlertänze, Op. 6: No. 2. Innig",93.4,Robert Schumann,"Robert_Schumann/Davidsbündlertänze,_Op._6/2._Innig/3.mp3",https://www.youtube.com/watch?v=LB50piyVw2U,94.0,326
András Schiff,4.0,"Das Wohltemperierte Klavier: Book 1, BWV 846-869: Fugue in C sharp major BWV 848",154.2,Johann Sebastian Bach,"Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._3_in_C-Sharp_Major,_BWV_848:_Fugue/6.mp3",https://www.youtube.com/watch?v=zR4tzGMT2JY,155.0,558
Glenn Gould,15.0,"French Suite No. 2 in C Minor, BWV 813: VI. Gigue",102.266,Johann Sebastian Bach,"Johann_Sebastian_Bach/French_Suite_No.2_in_C_minor,_BWV_813/6._Gigue/8.mp3",https://www.youtube.com/watch?v=e_QF4tNPFmo,103.0,372
András Schiff,4.0,Keyboard Sonata in F Minor K.519/L.475/P.445,179.13299999999998,Domenico Scarlatti,Domenico_Scarlatti/Keyboard_Sonata_in_F_Minor_K.519/2.mp3,https://www.youtube.com/watch?v=nGyjrRaTg_0,180.0,1576
Sviatoslav Richter,0.0,"Prelude, Op. 28: No. 4 in E Minor",159.76,Frédéric Chopin,"Frederic_Chopin/24_Préludes,_Op._28/No._4_in_E_Minor:_Largo/1.mp3",https://www.youtube.com/watch?v=VHpIDyffJzY,159.0,1479
Sviatoslav Richter,0.0,"Piano Sonata No. 8 in B-Flat Major, Op. 84: II. Andante sognando (Live)",209.0,Sergei Prokofiev,"Sergei_Prokofiev/Piano_Sonata_No._8_in_B-Flat_Major,_Op._84/II._Andante_sognando/0.mp3",https://www.youtube.com/watch?v=nGHy2geny8w,209.0,998
Sviatoslav Richter,0.0,"7 Bagatelles, Op. 33 (Excerpts): No. 3 in F Major, Allegretto",122.36,Ludwig van Beethoven,"Ludwig_van_Beethoven/Bagatelles,_Op._33/No._3_in_F_Major/0.mp3",https://www.youtube.com/watch?v=pBd8gES8s9A,123.0,1261
Dinu Lipatti,29.0,"Chopin: Waltz No. 14 in E Minor, Op. Posth., B. 56",163.691,Frédéric Chopin,"Frederic_Chopin/Waltz_No.14_in_E_minor,_Op.posth./15.mp3",https://www.youtube.com/watch?v=rbp50J0EbTw,165.0,1620
Friedrich Gulda,24.0,"Préludes, Book 2, L. 123: No. 1, Brouillards (Live)",165.12,Claude Debussy,"Claude_Debussy/Préludes,_Book_2,_L._123/No._1,_Brouillards/6.mp3",https://www.youtube.com/watch?v=oDeRB44KnO8,165.0,668
Dinu Lipatti,29.0,"12 Études, Op. 25: Etude No. 17 in E Minor, Op. 25, No. 5",196.683,Frédéric Chopin,"Frederic_Chopin/12_Études,_Op._25/No._5_in_E_Minor/33.mp3",https://www.youtube.com/watch?v=YLbyxYY8LMk,196.0,1430
Vladimir Ashkenazy,6.0,"Das Wohltemperierte Klavier: Book 2, BWV 870-893: Fugue in E major BWV 878",157.56,Johann Sebastian Bach,"Johann_Sebastian_Bach/Das_Wohltemperierte_Klavier_Book2/Book_2,_BWV_870-893:_Fugue_in_E_major_BWV_878/4.mp3",https://www.youtube.com/watch?v=WnIS-8a8YVg,157.0,629
Vladimir Ashkenazy,6.0,"12 Études, Op. 25: No. 1 in A-Flat Major ""Harp Study""",178.94099999999997,Frédéric Chopin,"Frederic_Chopin/12_Études,_Op._25/No._1_in_A-Flat_Major_""Harp_Study""/7.mp3",https://www.youtube.com/watch?v=zUHMpUTYL80,178.0,1429
Sviatoslav Richter,0.0,"Fantasiestücke, Op. 12: No. 3, Warum?",184.693,Robert Schumann,"Robert_Schumann/8_Fantasiestücke,_Op._12/3._Warum?/1.mp3",https://www.youtube.com/watch?v=Z0MMskSvbw8,184.0,302
Wilhelm Kempff,28.0,"4 Piano Pieces, Op. 119: No. 1 Intermezzo in B Minor",203.026,Johannes Brahms,"Johannes_Brahms/4_Piano_Pieces,_Op._119/No._1,_Intermezzo_in_B_Minor/11.mp3",https://www.youtube.com/watch?v=PtMuqBplmvU,203.0,1112
András Schiff,4.0,"Duet No. 4 in A minor, BWV 805",117.0,Johann Sebastian Bach,"Johann_Sebastian_Bach/4_Duets/Duet_No._4_in_A_minor,_BWV_805/1.mp3",https://www.youtube.com/watch?v=brUYvM7vdTs,117.0,402
Friedrich Gulda,24.0,"24 Préludes, Op. 28: No. 2 in A Minor. Lento, B. 123",127.853,Frédéric Chopin,"Frederic_Chopin/24_Préludes,_Op._28/No._2_in_A_Minor:_Lento/30.mp3",https://www.youtube.com/watch?v=s1O_LxPj81o,128.0,1467
Vladimir Ashkenazy,6.0,"Kinderszenen, Op. 15: 12. Kind im Einschlummern",144.453,Robert Schumann,"Robert_Schumann/Kinderszenen,_Op._15/12._Kind_im_Einschlummern/13.mp3",https://www.youtube.com/watch?v=HdUEpUy4CwM,144.0,204
Glenn Gould,15.0,"Goldberg Variations, BWV 988: Var. 21, Canone alla settima - 1981 Version",132.626,Johann Sebastian Bach,"Johann_Sebastian_Bach/Goldberg_Variations,_BWV_988/Var._21_Canone_alla_Settima/9.mp3",https://www.youtube.com/watch?v=zNuTpPgJsA4,133.0,484
Murray Perahia,13.0,"Davidsbündlertänze, Op. 6: No. 11. Einfach",109.866,Robert Schumann,"Robert_Schumann/Davidsbündlertänze,_Op._6/11._Einfach/9.mp3",https://www.youtube.com/watch?v=kjK3q92mMcI,110.0,327
András Schiff,4.0,"English Suite No. 5 In E Minor, BWV 810: 6. Gigue",190.64,Johann Sebastian Bach,"Johann_Sebastian_Bach/English_Suite_No.5_in_E_minor,_BWV_810/6._Gigue/0.mp3",https://www.youtube.com/watch?v=T6iYIW0z3bQ,191.0,328
Glenn Gould,15.0,"Partita No. 5 in G Major, BWV 829: I. Praeambulum - Remastered",107.933,Johann Sebastian Bach,"Johann_Sebastian_Bach/Partita_No._5_In_G_Major,_BWV_829/1._Praeambulum/16.mp3",https://www.youtube.com/watch?v=g7fUTX2JhfM,108.0,506
Glenn Gould,15.0,"French Suite No. 1 in D Minor, BWV 812: III. Sarabande",170.146,Johann Sebastian Bach,"Johann_Sebastian_Bach/French_Suite_No._1_in_D_minor,_BWV_812/3._Sarabande/4.mp3",https://www.youtube.com/watch?v=vkbkq3ZDqBg,171.0,422
Sviatoslav Richter,0.0,"Piano Sonata in C Minor, D. 958: III. Menuetto. Allegro (Live)",211.813,Franz Schubert,"Franz_Schubert/Piano_Sonata_No.19_in_C_minor,_D.958/3._Menuetto_(Allegro)/0.mp3",https://www.youtube.com/watch?v=IzmC9ruw-ss,212.0,853
Vladimir Horowitz,2.0,"Kreisleriana, Op. 16: No. 1, Äußerst bewegt",154.466,Robert Schumann,"Robert_Schumann/Kreisleriana,_Op._16/I._Äußerst_bewegt/7.mp3",https://www.youtube.com/watch?v=sioeauS1VFg,155.0,220
Robert Casadesus,21.0,"Préludes, Book 2, L. 123: No. 6, Général Lavine (Eccentric)",139.41299999999998,Claude Debussy,"Claude_Debussy/Préludes,_Book_2,_L._123/No._6,_Général_Lavine_-_Eccentric/4.mp3",https://www.youtube.com/watch?v=8wUYZ3sLPgk,139.0,664
Glenn Gould,15.0,"English Suite No. 4 in F Major, BWV 809: I. Prélude",266.52,Johann Sebastian Bach,"Johann_Sebastian_Bach/English_Suite_No.4_in_F,_BWV_809/1._Prélude/11.mp3",https://www.youtube.com/watch?v=-b75W1cXf0s,267.0,393
Claudio Arrau,11.0,"24 Préludes, Op. 28: No. 10 in C-Sharp Minor",31.826,Frédéric Chopin,"Frederic_Chopin/Prelude,_Op._28/No._10_in_C-Sharp_Minor/17.mp3",https://www.youtube.com/watch?v=Nxm8SLmUDh0,31.0,1441
Claudio Arrau,11.0,"Piano Sonata No. 18 in D Major, K. 576: III. Allegretto",247.0,Wolfgang Amadeus Mozart,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No.18_in_D,_K.576/3._Allegretto/21.mp3",https://www.youtube.com/watch?v=FsOwzxdqBJ4,247.0,1113
Robert Casadesus,21.0,"French Suite No. 6 in E Major, BWV 817: VIII. Gigue",124.106,Johann Sebastian Bach,"Johann_Sebastian_Bach/French_Suite_No.6_in_E,_BWV_817/8._Gigue/10.mp3",https://www.youtube.com/watch?v=EHNDtjDVp68,125.0,579
Daniel Barenboim,9.0,"Piano Sonata No. 7 in D Major, Op. 10 No. 3: III. Menuetto. Allegro",189.346,Ludwig van Beethoven,"Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/III._Menuetto._Allegro/15.mp3",https://www.youtube.com/watch?v=1Gvd1JJBMdc,190.0,1165
Lang Lang,39.0,"12 Etudes, Op. 8: No. 12 in D-Sharp Minor",147.933,Alexander Scriabin,"Alexander_Scriabin/12_Etudes,_Op._8/No._12_in_D-Sharp_Minor/12.mp3",https://www.youtube.com/watch?v=XL9uINdJPPo,148.0,128
Vladimir Horowitz,2.0,"Kinderszenen, Op. 15: 13. Der Dichter spricht",144.4,Robert Schumann,"Robert_Schumann/Kinderszenen,_Op._15/13._Der_Dichter_spricht/1.mp3",https://www.youtube.com/watch?v=ykRvPb-VJDI,145.0,192
Samson François,48.0,"Chopin: 12 Études, Op. 10: No. 4 in C-Sharp Minor",128.039,Frédéric Chopin,"Frederic_Chopin/12_Études,_Op._10/No._4_in_C-Sharp_Minor/31.mp3",https://www.youtube.com/watch?v=njfLFBfhU2Y,129.0,1420
Mitsuko Uchida,26.0,"Gesänge der Frühe, Op. 133 (1853): 2. Belebt, nicht zu rasch",155.56,Robert Schumann,"Robert_Schumann/Gesänge_der_Frühe,_Op._133/II._Belebt,_nicht_zu_rasch/1.mp3",https://www.youtube.com/watch?v=ArXIXussZrE,155.0,263
Maurizio Pollini,5.0,"12 Études, Op. 10: No. 5 in G-Flat Major ""Black Keys""",100.0,Frédéric Chopin,"Frederic_Chopin/12_Études,_Op._10/No._5_in_G-Flat_Major_""Black_Keys""/10.mp3",https://www.youtube.com/watch?v=66C97tuqOcQ,100.0,1410
Radu Lupu,25.0,"Piano Sonata No. 5 in A Flat Major, D557: 1. Allegro moderato",204.973,Franz Schubert,"Franz_Schubert/Piano_Sonata_No.5_in_A_flat,_D557/3._Allegro/2.mp3",https://www.youtube.com/watch?v=q3k7-mxv6Y0,205.0,922
Vladimir Ashkenazy,6.0,"Morceaux de Salon, Op.10: 1. Nocturne",295.12,Sergei Rachmaninoff,"Sergei_Rachmaninoff/Morceaux_de_Salon,_Op.10/1._Nocturne/0.mp3",https://www.youtube.com/watch?v=iyNTyNUfu1M,295.0,47
Sviatoslav Richter,0.0,"6 Morceaux, Op. 19: No. 1. Reverie du soir",264.66,Pyotr Ilyich Tchaikovsky,"Pyotr_Ilyich_Tchaikovsky/6_Morceaux,_Op._19/No._1._Reverie_du_soir/0.mp3",https://www.youtube.com/watch?v=CeVE1_Qvmms,264.0,961
Emil Gilels,1.0,"French Suite No. 5 in G Major, BWV 816: IV. Gavotte (Live)",71.986,Johann Sebastian Bach,"Johann_Sebastian_Bach/French_Suite_No._5_in_G,_BWV_816/IV._Gavotte/0.mp3",https://www.youtube.com/watch?v=wJaJ69BjM5I,71.0,362
Grigory Sokolov,12.0,"Douze études, Op. 25: No 10 in B Minor, Allegro con fuoco",282.44,Frédéric Chopin,"Frederic_Chopin/12_Études,_Op._25/No._10_in_B_Minor/33.mp3",https://www.youtube.com/watch?v=PXahxBYxUwI,283.0,1421
Emil Gilels,1.0,"Piano Sonata No. 25 in G Major, Op. 79: II. Andante",221.6,Ludwig van Beethoven,"Ludwig_van_Beethoven/Piano_Sonata_No.25_in_G,_Op.79/2._Andante/1.mp3",https://www.youtube.com/watch?v=FBu5XHmj-vY,221.0,1217
Lazar Berman,47.0,"10 Preludes, Op. 23: No. 5 in G Minor: Alla marcia",261.64,Sergei Rachmaninoff,"Sergei_Rachmaninoff/10_Preludes,_Op._23/No._5_in_G_Minor:_Alla_marcia/12.mp3",https://www.youtube.com/watch?v=F8Z1QOuwksE,261.0,71
Wilhelm Kempff,28.0,"Piano Sonata No. 18 in E-Flat Major, Op. 31, No. 3 - ""The Hunt"": IV. Presto con fuoco",294.52,Ludwig van Beethoven,"Ludwig_van_Beethoven/Piano_Sonata_No._18_in_E-Flat_Major,_Op._31_No._3_""The_Hunt""/IV._Presto_con_fuoco/25.mp3",https://www.youtube.com/watch?v=LRel7CafLR0,295.0,1228
Glenn Gould,15.0,"The Well-Tempered Clavier, Book 1: Fugue No. 7 in E-Flat Major, BWV 852",105.226,Johann Sebastian Bach,"Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._7_in_E-Flat_Major,_BWV_852:_Fugue/2.mp3",https://www.youtube.com/watch?v=msCUkNuNE3c,102.0,539
Martha Argerich,7.0,"Partita No. 2 in C Minor, BWV 826: V. Rondeaux",77.066,Johann Sebastian Bach,"Johann_Sebastian_Bach/Partita_No._2_in_C_minor,_BWV_826/5._Rondeaux/4.mp3",https://www.youtube.com/watch?v=uJJ0yljthzw,77.0,342
András Schiff,4.0,"English Suite No.4 in F, BWV 809: 4. Sarabande",237.026,Johann Sebastian Bach,"Johann_Sebastian_Bach/English_Suite_No.4_in_F,_BWV_809/4._Sarabande/5.mp3",https://www.youtube.com/watch?v=HthQoVOzdXo,237.0,390
Vladimir Ashkenazy,6.0,"24 Préludes, Op. 28: No. 2 in A Minor: Lento",123.186,Frédéric Chopin,"Frederic_Chopin/24_Préludes,_Op._28/No._2_in_A_Minor:_Lento/9.mp3",https://www.youtube.com/watch?v=RjcqujHAivU,124.0,1467
Alfred Brendel,19.0,"33 Piano Variations in C, Op.120 on a Waltz by Anton Diabelli: Variation X (Presto)",43.306,Ludwig van Beethoven,"Ludwig_van_Beethoven/33_Piano_Variations_In_C,_Op._120_On_A_Waltz_By_Anton_Diabelli/Variation_X._Presto/8.mp3",https://www.youtube.com/watch?v=iJ0SVPLlVTo,43.0,1271
Maurizio Pollini,5.0,"Piano Sonata No. 28 in A Major, Op. 101: III. Langsam und sehnsuchtsvoll (Adagio ma non troppo, con affetto)",165.96,Ludwig van Beethoven,"Ludwig_van_Beethoven/Piano_Sonata_No._28_in_A_Major,_Op._101/III._Langsam_und_sehnsuchtsvoll/13.mp3",https://www.youtube.com/watch?v=RxJ6N1POhpI,165.0,1237
Martha Argerich,7.0,"Schumann: Kinderszenen, Op. 15: No. 6, Wichtige Begebenheit",46.28,Robert Schumann,"Robert_Schumann/Kinderszenen,_Op._15/6._Wichtige_Begebenheit/25.mp3",https://www.youtube.com/watch?v=tVc5kuxeXC8,47.0,203
Sviatoslav Richter,0.0,"Piano Sonata in D Major, Hob.XVI: 24: 2. Adagio",210.826,Franz Joseph Haydn,"Franz_Joseph_Haydn/Piano_Sonata_in_D_Major,_Hob.XVI:24/24:_2._Adagio/0.mp3",https://www.youtube.com/watch?v=0vPz4CseFVA,210.0,1048
Vladimir Ashkenazy,6.0,Three Nocturnes: Nocturne in F,223.72,Sergei Rachmaninoff,Sergei_Rachmaninoff/Three_Nocturnes/Nocturne_in_F/0.mp3,https://www.youtube.com/watch?v=wgW-jt2Hym8,224.0,83
Friedrich Gulda,24.0,"Piano Sonata No. 28 in A Major, Op. 101: I. Etwas lebhaft und mit der innigsten Empfindung (Allegretto ma non troppo)",241.96,Ludwig van Beethoven,"Ludwig_van_Beethoven/Piano_Sonata_No._28_in_A_Major,_Op._101/I._Etwas_lebhaft_und_mit_der_innigsten_Empfindung/46.mp3",https://www.youtube.com/watch?v=vzy9y_6-tsM,241.0,1240
Vladimir Ashkenazy,6.0,"Partita No. 5 In G Major, BWV 829: 3. Corrente",92.333,Johann Sebastian Bach,"Johann_Sebastian_Bach/Partita_No._5_In_G_Major,_BWV_829/3._Corrente/1.mp3",https://www.youtube.com/watch?v=RMjOaBY6UFE,92.0,505
Sviatoslav Richter,0.0,"Préludes / Book 1, L.117: 3. Le vent dans la plaine",123.0,Claude Debussy,"Claude_Debussy/Préludes,_Book_1,_L._117/No._3,_Le_vent_dans_la_plaine/2.mp3",https://www.youtube.com/watch?v=quqDpgNOrlk,123.0,650
Sviatoslav Richter,0.0,"Fantasiestücke, Op. 12: IV. In der Nacht",225.44,Robert Schumann,"Robert_Schumann/8_Fantasiestücke,_Op._12/5._In_der_Nacht/5.mp3",https://www.youtube.com/watch?v=vCsnILNVqCM,225.0,303
Sviatoslav Richter,0.0,"24 Préludes, Op. 28: No. 9 in E Major (Live)",71.68,Frédéric Chopin,"Frederic_Chopin/Prelude,_Op._28/No._9_in_E_Major/1.mp3",https://www.youtube.com/watch?v=WOHLvmTqExY,71.0,1436
Arturo Benedetti Michelangeli,10.0,"Faschingsschwank aus Wien, Op. 26: V. Finale (Live)",299.826,Robert Schumann,"Robert_Schumann/Faschingsschwank_aus_Wien,_Op._26/V._Finale/7.mp3",https://www.youtube.com/watch?v=Li96IQMA4sc,299.0,253
Vladimir Horowitz,2.0,"4 Nachtstücke, Op. 23: No. 4, Einfach",175.06599999999997,Robert Schumann,"Robert_Schumann/Nachtstücke,_Op._23/No._4,_Einfach/1.mp3",https://www.youtube.com/watch?v=33I3M943i08,176.0,212
Nikolai Lugansky,41.0,"The Seasons, Op. 37a, TH 135: No. 5 in G Major, May. White Nights",296.066,Pyotr Ilyich Tchaikovsky,"Pyotr_Ilyich_Tchaikovsky/The_Seasons,_Op._37a,_TH_135/5._May:_White_Nights/3.mp3",https://www.youtube.com/watch?v=gGEBy4KV6Ro,296.0,943
Vladimir Ashkenazy,6.0,"Kinderszenen, Op. 15: 2. Kuriöse Geschichte",58.773,Robert Schumann,"Robert_Schumann/Kinderszenen,_Op._15/2._Kuriöse_Geschichte/19.mp3",https://www.youtube.com/watch?v=erRyqfvGckw,58.0,196
Robert Casadesus,21.0,"Piano Sonata No. 12 in F Major, K.332/300k: I. Allegro",291.306,Wolfgang Amadeus Mozart,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No.12_in_F,_K.332/1._Allegro/22.mp3",https://www.youtube.com/watch?v=PNZvxtZBgzE,292.0,1118
Alfred Brendel,19.0,"Piano Sonata No.21 in C, Op.53 -""Waldstein"": 2. Introduzione (Adagio molto)",232.106,Ludwig van Beethoven,"Ludwig_van_Beethoven/Piano_Sonata_No._21_in_C_major,_Op._53,_""Waldstein""/II._Introduzione:_Adagio_molto/35.mp3",https://www.youtube.com/watch?v=IuV9g2gkpqs,232.0,1215
Artur Schnabel,23.0,"Beethoven: Piano Sonata No. 25 in G Major, Op. 79: II. Andante",184.6,Ludwig van Beethoven,"Ludwig_van_Beethoven/Piano_Sonata_No.25_in_G,_Op.79/2._Andante/19.mp3",https://www.youtube.com/watch?v=lXZw9tkOukw,185.0,1217
Vladimir Ashkenazy,6.0,"Etudes, Op. 25: No. 5 in E Minor ""Wrong Note""",199.533,Frédéric Chopin,"Frederic_Chopin/12_Études,_Op._25/No._5_in_E_Minor/14.mp3",https://www.youtube.com/watch?v=DiW0OVFs-MI,200.0,1430
Vladimir Ashkenazy,6.0,"8 Etudes, Op. 42: No. 2 in F-Sharp Minor",55.188,Alexander Scriabin,"Alexander_Scriabin/8_Etudes,_Op._42/No._2_in_F-Sharp_Minor/1.mp3",https://www.youtube.com/watch?v=VN7zpO29cD8,55.0,159
Zoltán Kocsis,33.0,"Suite bergamasque, L. 75: 4. Passepied",208.2,Claude Debussy,"Claude_Debussy/Suite_bergamasque,_L._75/IV._Passepied/7.mp3",https://www.youtube.com/watch?v=ssAnK1Zkba8,208.0,654
Glenn Gould,15.0,"Goldberg Variations, BWV 988: Variation 7 a 1 ovvero 2 Clav.",76.02600000000001,Johann Sebastian Bach,"Johann_Sebastian_Bach/Goldberg_Variations,_BWV_988/Var._5_a_1_ovvero_2_Clav./7.mp3",https://www.youtube.com/watch?v=YyZBUXQtE8Q,77.0,480
Vladimir Horowitz,2.0,Pictures at an Exhibition: Samuel Goldenberg and Schmuyle,137.48,Modest Mussorgsky,Modest_Mussorgsky/Pictures_at_an_Exhibition/VI._Samuel_Goldenberg_and_Schmuyle/6.mp3,https://www.youtube.com/watch?v=VbqcHqdwgow,138.0,706
Alfred Brendel,19.0,"Piano Sonata No. 31 in A-Flat Major, Op. 110: IIIa. Adagio ma non troppo",200.0,Ludwig van Beethoven,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/III._Adagio_ma_non_troppo/12.mp3",https://www.youtube.com/watch?v=1HmXuSjFuy4,200.0,1195
Sviatoslav Richter,0.0,"The Well-Tempered Clavier, Book I: No. 5 in D Major, BWV 850: Prelude",68.82600000000001,Johann Sebastian Bach,"Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._5_in_D_Major,_BWV_850:_Prelude/0.mp3",https://www.youtube.com/watch?v=7q-nWTTBRw0,69.0,553
Samson François,48.0,"Chopin: 12 Études, Op. 10: No. 8 in F Major",146.373,Frédéric Chopin,"Frederic_Chopin/12_Études,_Op._10/No._8_in_F_Major/52.mp3",https://www.youtube.com/watch?v=wZiDrV4BJVE,147.0,1414
Claudio Arrau,11.0,"Kreisleriana, Op. 16: VIII. Schnell und spielend",200.106,Robert Schumann,"Robert_Schumann/Kreisleriana,_Op._16/VIII._Schnell_und_spielend/23.mp3",https://www.youtube.com/watch?v=RY6oiG8CWcg,201.0,216
Claudio Arrau,11.0,"Piano Sonata No.13 in E flat, Op.27 No.1: 3. Adagio con espressione",208.84,Ludwig van Beethoven,"Ludwig_van_Beethoven/Piano_Sonata_No.13_in_E_flat,_Op.27_No.1/3._Adagio_con_espressione/5.mp3",https://www.youtube.com/watch?v=OsjAqBk-fjo,208.0,1256
Daniel Barenboim,9.0,"Brahms: Piano Sonata No. 3 in F Minor, Op. 5: IV. Intermezzo (Andante molto)",192.8,Johannes Brahms,"Johannes_Brahms/Piano_Sonata_No.3_in_F_minor,_Op.5/4._Intermezzo_(Andante_molto)/1.mp3",https://www.youtube.com/watch?v=pzOj9dpFa-w,193.0,1095
Walter Gieseking,8.0,"Partita No. 3 in A Minor, BWV 827: I. Fantasia",110.133,Johann Sebastian Bach,"Johann_Sebastian_Bach/Partita_No._3_in_A_minor,_BWV_827/1._Fantasia/4.mp3",https://www.youtube.com/watch?v=jEw6ggA6yA0,111.0,381
Nikolai Lugansky,41.0,"Grand Sonata in G Major, Op. 37, TH 139: III. Scherzo. Allegro giocoso",182.813,Pyotr Ilyich Tchaikovsky,Pyotr_Ilyich_Tchaikovsky/Grand_Sonata_for_Piano_in_G_Major_Op._37/Scherzo._Allegro_Giocoso/4.mp3,https://www.youtube.com/watch?v=P9YBEpJSTZ0,182.0,958
Daniel Barenboim,9.0,"Piano Sonata No. 19 In G Minor, Op. 49, No. 1: 2. Rondo (Allegro)",194.2,Ludwig van Beethoven,"Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/II._Rondo._Allegro/14.mp3",https://www.youtube.com/watch?v=MqKiZORxtTQ,194.0,1189
Claudio Arrau,11.0,"24 Préludes, Op.28: No.6 in B Minor",139.906,Frédéric Chopin,"Frederic_Chopin/Prelude,_Op._28/No._6_in_B_Minor/62.mp3",https://www.youtube.com/watch?v=2mIiWJj2Dvw,140.0,1434
Sviatoslav Richter,0.0,"Piano Sonata No. 11 in B-Flat Major, Op. 22: III. Minuetto (Recorded 1951)",186.986,Ludwig van Beethoven,"Ludwig_van_Beethoven/Piano_Sonata_No._11_in_B-Flat_Major,_Op._22/III._Menuetto/1.mp3",https://www.youtube.com/watch?v=6rkvM0Yy-8Q,186.0,1303
Maurizio Pollini,5.0,"Piano Sonata No. 13 in E Flat Major, Op. 27 No.1: II. Allegro molto e vivace",114.466,Ludwig van Beethoven,"Ludwig_van_Beethoven/Piano_Sonata_No.13_in_E_flat,_Op.27_No.1/2._Allegro_molto_e_vivace/0.mp3",https://www.youtube.com/watch?v=zmLZQWkQDAQ,115.0,1257
Sviatoslav Richter,0.0,"Jeux d'eau, M. 30",268.933,Maurice Ravel,"Maurice_Ravel/Jeux_d'eau,_M._30/2.mp3",https://www.youtube.com/watch?v=zCAxuF4GFYQ,269.0,1544
Vladimir Ashkenazy,6.0,"33 Piano Variations In C, Op. 120 On A Waltz By Anton Diabelli: Variation XXXII. Fuga. Allegro - Poco adagio",167.02599999999998,Ludwig van Beethoven,"Ludwig_van_Beethoven/33_Piano_Variations_In_C,_Op._120_On_A_Waltz_By_Anton_Diabelli/Variation_XXXII._Fuga._Allegro_-_Poco_adagio/3.mp3",https://www.youtube.com/watch?v=x0EySX9ib-Y,166.0,1275
Alice Sara Ott,44.0,"24 Preludes, Op. 28: No. 11 in B Major. Vivace",39.573,Frédéric Chopin,"Frederic_Chopin/24_Préludes,_Op._28/No._11_in_B_Major:_Vivace/17.mp3",https://www.youtube.com/watch?v=ZA3v-nH44GM,40.0,1481
Glenn Gould,15.0,"Piano Sonata No. 18 in D Major, K. 576: III. Allegretto",239.013,Wolfgang Amadeus Mozart,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No.18_in_D,_K.576/3._Allegretto/25.mp3",https://www.youtube.com/watch?v=rYoHN9JWnDY,240.0,1113
Alfred Brendel,19.0,"Piano Sonata No. 7 in D Major, Op. 10 No. 3: III. Menuetto. Allegro",172.0,Ludwig van Beethoven,"Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/III._Menuetto._Allegro/31.mp3",https://www.youtube.com/watch?v=cPQSrT4tbiY,171.0,1165
