id,mark_sub_level,title,upload_date,duration,view_count,like_count,dislike_count,comment_count,description,webpage_url,channel_url,comments
g2FS5wrmP8w,,Amateurs 2007: Anne-Marie Rouchon,20070529,283,8495,20,,5,"Anne-Marie Rouchon plays Bach French Suite No. 5 in G major, BWV 816, Allemande, Courante, and Sarabande during the preliminaries of the Van Cliburn Foundation's fifth International Piano Competition for Outstanding Amateurs on May 28, 2007.",https://www.youtube.com/watch?v=g2FS5wrmP8w,https://www.youtube.com/channel/UC5Oz2fuXlILwEH4P96h2LLg,"['Good job Anne-Marie!', ""che cosa bella organizzare sti concerti per chi nn e'  famoso\r\nin italia ste cose nn si fanno!!qui si pensa solo al calcio."", 'See you in Paris in a week!!', ""Well played...Can't say much other than that..."", 'absolutely fantastic.']"
WWBv82A5l7M,,Cliburn 2009 Naomi Kudo,20090525,509,24553,81,,10,"Naomi Kudo plays Vine Piano Sonata No.1 (1990) Leggiero e legato during the preliminary round of the 13th Van Cliburn International Piano on May 23, 2009.",https://www.youtube.com/watch?v=WWBv82A5l7M,https://www.youtube.com/channel/UC5Oz2fuXlILwEH4P96h2LLg,"['What a magnificent experience it is, to hear this gorgeous music played in\xa0 this exquisite performance!!!\xa0\xa0 Bravissima!!!!', ""Kudos to Ms. Kudo for an immense performance of Vine's Sonata. She has gone on to prove what a horrible decision the judges at the Cliburn made. "", '@utubuser10 i agree... probably because american steinways are warmer.  hamburg steinways are so much more difficult to play.  ', 'she is the one in this competition who can play Vne really really cool', 'real cool piece of music! never heard it before! tnx', 'Kudo, one of two 2008 Gilmore Young Artist award recipients (the other is Adam Golka), changed her professional name from Rachel Kudo -- or Rachel Naomi Kudo, which she also has used -- to Naomi Kudo this winter.(Quote from- Call her Naomi: Gilmore Young Artist Kudo makes some changes\nPosted by Elizabeth Clark | Special to the Gazette April 13, 2008 08:56AM)', 'Who is Rachel?', 'Rachel Naomi Kudo.', ""She has potential to go to semifinal round, don't know why the jury didn't choose her. so saddd. :(("", 'Along those lines....who in tarnation is playing this unidentified piece?!?']"
9CRBz_DaZeA,,Amateurs 2007: Jose Mauro Peixoto plays Beethoven,20070603,593,2123,4,,3,"Jose Mauro Peixoto plays Beethoven, Sonata in E-flat major, Op. 31, No. 3 during the semifinals of the fifth International Piano Competition for Outstanding Amateurs on June 2, 2007.",https://www.youtube.com/watch?v=9CRBz_DaZeA,https://www.youtube.com/channel/UC5Oz2fuXlILwEH4P96h2LLg,"['Could be very good, but there are too many wrong notes. But I think that the tempo needs to be more steady. It is a classical piece. Most of the problems actually stem from this. You would be amazed how many of the technical problems are really rhythmic problems.', ""Give the man a break.  He's not a concert artist.\r\n\r\nBeethoven composed this sonata in 1802 and the Third Symphony in late 1803-early 1804, so they were written in fairly close proximity of each other."", 'Nice sonata ...but tempo problem.']"
CxCR0VKmP54,,STEINWAY PIANO COMPETITION 2019 - BASTIAENS AKARI - FINALIST CATEGORY 1,20190223,319,21159,364,,33,STEINWAY PIANO COMPETITION 2019 - BASTIAENS AKARI -  FINALIST CATEGORY 1,https://www.youtube.com/watch?v=CxCR0VKmP54,https://www.youtube.com/channel/UCUOlTTxSNKMkrIURqZ4zJuw,"['what is she playing ? very talented girl, she plays beautiful.', 'An etude from Glière, I think opus 41 nr 1', 'Where can we ask infos how to join the competition?', 'https://www.steinwaypianocompetition.be/nl', 'B. Akari, ahh so sweet. Look at those small fingers go. I love her pieces.  Bravo!', 'what piece are they plzzz', 'Reinhold Gliere, Prelude op 43 no 1\nJohann Sebastian Bach, Little Prelude in d-minor\nWolfgang Amadeus Mozart, Sonata in C (Facile) 1. Movement', 'Super ! Akari !', 'Ongelofelijk wat een talent ! Een hele dikke proficiat !', 'Final at BOZAR on 31 March 2019: https://vimeo.com/327715206', 'Gewoon wauw!!!', 'Akari, gewoon geweldig!!!!', 'Ongelofelijk hoe mooi dit meisje speelt. Met haar vlugge vingertjes zo sierlijk over de toetsen. Dikke proficiat.', ""I don't approve of children being made to compete in the arts. Let them create. Society will impose competition more than soon enough."", 'Fantastisch!', 'Super.', 'Heel mooi', 'kan het bijna niet geloven en zonder bladmuziek geheel uit het hoofd. Dit wordt een héél groot talent, sterker nog zij is het al.\n.', 'zo mooi', 'Fantastic!! Bravo Akari en Marijke! Such a pleasure also to see her smile while she plays... a very gifted little girl!', 'beautiful girl    beautiful playing \ni hope you believe in Jesus so that one day you will play in the presence of the \nOne Who gave you such beautiful gift', ""Pehaps instead some day she'll play in the presence of Bramha, Buddha, the Kwakiutl Raven, or the Flying Spaghetti Monster, any one of which, many will tell you, are equally likely to have given her this musical gift."", ""+\xa0@Juscz\xa0 \nYou think yourself clever.   You certainly display no originality, and I would say that you have the cleverness of a stone.  Even Jesus' fiercest enemies knew better than to lump Him in a pot with nonexistent deities of superstittious men.    \nThey perceived Him as a serious threat.    Therefore they had Him executed for blasphemy.   Read some facts, man.   Don't rely so much on 'feelings'.    \n\n\nI wouldn't advocate a wait-and-see policy as far as you are concerned, for it as it says, it is appointed for men to die once, and then the judgment."", ""+\xa0Maafa 1619\xa0 \n'Science' itself has produced quite a litany of 'fairytales'.   Phlogiston:  there's a good one.   And I heard it maintained on a public information show, from an evolutionary perspective, that manatees had come from the sea, lived on the land, and returned to the sea once more.   No proof was given.   None needed, apparently.  They didn't even bother trotting out figures, in millions of years (pick a number!), regarding when these things 'happened'.    Anything offered up in the name of your god 'evolution' is considered sacred truth nowadays.   In fact sentiments of awe akin to 'religious' devotion are considered culturally appropriate in response to the Grand Master Plan Originating From Nobody For No Reason.   I tell you, 'EVOLUTION' IS A RELIGION.   That's why you people are so hostile to Christianity, like the muslims etc.  \n\n\nAs for the presence of marine fossils at high altitudes, does that support uniformitarian theory or catastrophism?  How do you account for vast 'fossil graveyards' apart from catastrophism, considering that under normal circumstances dead animal material decomposes and disperses rather quickly?   \nBut you guys are used to swallowing intellectual pablum.   How could you POSSIBLY be expected to read complex literature like the Bible, and undestand it?   IMPOSSIBLE.   You probably do not even understand the difference between literal and figurative speech.   \n\n\n'Scientists' invent THEORIES about how the universe arrived at its present state.   If they are honest, they will admit that these are just theories.   REALLY USEFUL science seeks in poractical ways to make human life less miserable, based on what has been learend about the created universe.   \n\n\nBut Christianity PROPER is not theory or speculation.   Living human beings WITNESSED the ministry, death, and Resurrection of Jesus Christ, and we are fortunate to have the historical record.  But you value your own prejudices more highly than truth, therefore you will not consider the evidence.   The truth about Jesus would shake up your little mental world."", 'I don‘t know about Jesus a lot but i‘m sure she is working really hard. That is result she succeed today. Such a talented girl.', 'Heerlijk!', 'Knap hoor!', 'Geweldig wat dit meisje kan.', 'Ongelooflijk!  Hoe die kleine vingertjes zo vlotjes over de toetsen glijden!', 'Bravo!', 'BEAUTIFUL!!  Such lovely playing!  Thank you for sharing your talents, Akari!', 'Lovely performance!', 'wauw! echt super! dit is een meisje dat ik graag over enkele jaren nog eens wil horen! Ze heeft heel wat in haar mars!']"
LuMdLVeKEAg,,"Joseph Haydn - Variations in F minor, Hob  XVII:6 | Elżbieta Bilicka",20180828,576,105,5,,0,"J. Haydn - Variations in F minor, Hob  XVII:6 | Elżbieta Bilicka

---
Subscribe
https://www.youtube.com/channel/UCS_tV06lrXa-yLDZaFTLSrg/feed?sub_confirmation=1",https://www.youtube.com/watch?v=LuMdLVeKEAg,https://www.youtube.com/channel/UCS_tV06lrXa-yLDZaFTLSrg,
1g0e_6Swvvk,,"Ignacy Jan Paderewski - Un Moment Musical, Op. 16 No. 6 - Mikhail Turpanov",20160505,112,2821,15,,0,"Ignacy Jan Paderewski - Un Moment Musical, Op. 16 No. 6
from Miscellanea 

Performed by Mikhail Turpanov

---
Subscribe
https://www.youtube.com/channel/UCS_tV06lrXa-yLDZaFTLSrg/feed?sub_confirmation=1",https://www.youtube.com/watch?v=1g0e_6Swvvk,https://www.youtube.com/channel/UCS_tV06lrXa-yLDZaFTLSrg,
I1hJPY9HV38,,"Nikolai Medtner - Fairy Tales, Op. 34 | Kiseleva Daria",20200313,568,208,6,,0,"Nikolai Medtner - Fairy Tales, Op. 34 | Kiseleva Daria
No. 1 Magic Fiddle 
No. 3 Wood Goblin


11th International Paderewski Piano Competition 2019

---
Subscribe
https://www.youtube.com/channel/UCS_tV06lrXa-yLDZaFTLSrg/feed?sub_confirmation=1",https://www.youtube.com/watch?v=I1hJPY9HV38,https://www.youtube.com/channel/UCS_tV06lrXa-yLDZaFTLSrg,
YKYKeZLSxcs,,Sofia Gubaidulina- Chaconne | Khomichko Anna,20200327,590,525,9,,1,"Sofia Gubaidulina - Chaconne | Khomichko Anna

11th International Paderewski Piano Competition 2019

---
Subscribe
https://www.youtube.com/channel/UCS_tV06lrXa-yLDZaFTLSrg/feed?sub_confirmation=1",https://www.youtube.com/watch?v=YKYKeZLSxcs,https://www.youtube.com/channel/UCS_tV06lrXa-yLDZaFTLSrg,"[""This is a wonderful performance.  Anna's articulation, musical sensibility, ability to paint images and story are a marvel.  Check out her other recordings - she is great.""]"
4mWD7Ikr-1w,,"Seokyoung Hong 홍석영 – CHOPIN Ballade No. 2 in F Major, op. 38 – 2023 Cliburn Junior",20230629,456,3496,171,,4,"Supported by Texas Ballet Theater 
made possible by a generous grant from Anne T. & Robert M. Bass
Learn more about Texas Ballet Theater: https://texasballettheater.org/about/

SEOKYOUNG HONG 홍석영
Bernice Gressman Meyerson First Prize Winner
South Korea  I  15

2023 Cliburn International Junior Piano Competition and Festival
Quarterfinal Round Recital
Saturday, June 10, 2023
Caruth Auditorium at SMU  I  Dallas, Texas USA

CHOPIN Ballade No. 2 in F Major, op. 38

About Seokyoung Hong
“I hope to be a pianist that can remind and somehow transfer the audience’s own personal stories. From those reminded experiences, I hope they find happiness, relief, and even nostalgia. Beyond thinking about the stories from the past, I also hope they can imagine lots of things while and after listening to my performance.”

Seokyoung Hong has had several first or second-place finishes at international competitions in Korea, Switzerland, and the United States. Following two years at the Yewon School in his native Seoul, he moved to Boston in 2022 to study piano at the New England Conservatory Preparatory School with HaeSun Paik while also attending the Walnut Hill School for the Arts. He’s found himself inspired by his new environment: “Nature inspires me in various ways—its huge size, marvelous detail, the beauty of nature itself, and a lot more. For instance, the enormous entities like the ocean and the universe motivate me but also make me feel that I am only a small human.” Seokyoung finds inspiration and motivation from the two most recent winners of the Van Cliburn International Piano Competition, South Korea’s Yekwon Sunwoo and Yunchan Lim, which was part of his motivation for taking part in the Cliburn Junior. He also hopes to develop his piano playing and artistry, as well as to build experience performing for large audiences. His interest in composing leads him to constantly study, he says, but he also enjoys riding his bike, playing chess, and participating in the table tennis club at school.",https://www.youtube.com/watch?v=4mWD7Ikr-1w,https://www.youtube.com/channel/UC5Oz2fuXlILwEH4P96h2LLg,"['beautiful', '이 풍부하고 온화하면서 우렁찬 소리를 열다섯살의 소년이 내는 소리라니요. \n수상을 축하합니다. 내일처럼 기쁜 소식입니다.', ""Yet another brilliant pianist... hes got all the elements there in his hand! I'll watch him  closely indeed!"", 'Yes indeed!']"
9xFCqTxRW88,,2016 CLIBURN AMATEUR: J. Spencer Thompson (Preliminary Round),20160620,514,1102,10,,1,"Program:
RACHMANINOV, Étude-Tableau in E-flat Minor, op. 39, no. 5
GERSHWIN-WILD, I've Got Rhythm
For competitor bios, performance schedules, and to watch live, visit cliburn.org",https://www.youtube.com/watch?v=9xFCqTxRW88,https://www.youtube.com/channel/UC5Oz2fuXlILwEH4P96h2LLg,['Very nice!']
PUmLd2Rv2N8,,"Ignacy Jan Paderewski - Caprice (genre Scarlatti), Op. 14 No. 3 - Mikhail Turpanov",20160425,228,1327,12,,2,"Ignacy Jan Paderewski - Caprice (genre Scarlatti) in G major, Op. 14 No. 3
from Humoresques de Concert 

Performed by Mikhail Turpanov",https://www.youtube.com/watch?v=PUmLd2Rv2N8,https://www.youtube.com/channel/UCS_tV06lrXa-yLDZaFTLSrg,"['Fantastic job!', 'Awesome and delightful. Bravo!']"
qis4f5Pi2XI,,"Ignacy Jan Paderewski - Caprice-Valse, Op. 10 No. 5 - Dinara Klinton",20150306,259,4207,45,,2,"Ignacy Jan Paderewski - Caprice-Valse, Op. 10 No. 5 performed by Dinara Klinton in Warsaw Philharmonic’s.

 The IX International Paderewski Piano Competition, Bydgoszcz, Poland
November 3rd - 17th, 2013 
 
The Competition is organized to commemorate Ignacy Jan Paderewski, a remarkable pianist, virtuoso, composer, politician and statesman.
 
The Competition is organized by :
- the I. J. Paderewski Music Association,
with the co-participation of:
- the Ministry of Culture and National Heritage,
- the Marshal’s Office of the Kuyavian and Pomeranian Province of Bydgoszcz
- the Bydgoszcz City Hall
 
Partners:
- The F. Nowowiejski Music Academy
- The I. J. Paderewski Philharmonic Hall in Bydgoszcz
 
The Competition auditions shall be open to the public and shall take place in the concert halls of the Music Academy and the Pomeranian Philharmonic Hall in Bydgoszcz.
 
The Competition is open to pianists of all nationalities, born between 1981 and 1997.

---
Subscribe
https://www.youtube.com/channel/UCS_tV06lrXa-yLDZaFTLSrg/feed?sub_confirmation=1",https://www.youtube.com/watch?v=qis4f5Pi2XI,https://www.youtube.com/channel/UCS_tV06lrXa-yLDZaFTLSrg,"['Belle technique, beau toucher. Bravo Dinara Klinton !', ""I don't think this piece has been ever released on a CD :(""]"
ry9oswhV1QQ,,"Zhong Yonghuan - J. S. Bach - Prelude and Fugue in D major, WTC II, BWV 874",20230205,358,177,4,,0,"Zhong Yonghuan (China) - J. S. Bach - Prelude and Fugue in D major, WTC II, BWV 874
_____________

The 12th International Paderewski Piano Competition   
The Honorary Patronage of the President of the Republic of Poland Andrzej Duda   
   
ORGANIZER:   
Paderewski Music Association in Bydgoszcz 1922-2022   
   
In co-operation with:   
🔴 Paderewski Pomeranian Philharmonic in Bydgoszcz   
🔴 Feliks Nowowiejski Academy of Music in Bydgoszcz   
   
The 12th International Paderewski Piano Competition is financed by:   
🔴 the Minister of Culture & National Heritage of Republic of Poland from the Fund of the Promotion of Culture as part of the “Music” program, implemented by the National Institute of Music and Dance,   
🔴 City of Bydgoszcz.   
   
Main partner of the 12th International Paderewski Piano Competition    
🔴 Kujawsko-Pomorskie Region.   
   
PARTNERS:   
🔴 The Roman Dmowski and Ignacy Jan Paderewski Institute for the Legacy of Polish National Thought   
🔴 The Ministry of Foreign Affairs of Poland (MSZ)   
🔴 Yamaha Inc.   
🔴 Kawai   
🔴 Fazioli   
🔴 Steinway & Sons   
   
🔴 Partner of the 12th International Paderewski Piano Competition - PWM Edition   
   
SPONSORS:   
🔴 SOLBET Sp. z o.o.  www.solbet.pl   
🔴 ALSTAL Grupa Budowlana sp. z o.o. sp. k www.alstal.eu   
🔴 PGE Polska Grupa Energetyczna S.A. www.gkpge.pl   
🔴 Miejskie Wodociągi i Kanalizacja w Bydgoszczy - spółka z o.o. www.mwik.bydgoszcz.pl   
🔴 VauPe sp. z o.o. www.vaupe.pl   
🔴 Inowrocławskie Kopalnie Soli Solino S.A. www.solino.pl   
   
MEDIA PATRONAGE:   
🔴 TVP Kultura   
🔴 Telewizja Polska S.A. Oddział w Bydgoszczy   
🔴 Dwójka   
🔴 Polskie Radio PIK",https://www.youtube.com/watch?v=ry9oswhV1QQ,https://www.youtube.com/channel/UCS_tV06lrXa-yLDZaFTLSrg,
uYIrp5CVMLs,,"Saienko Danylo - V. Kosenko - Etude in B minor, Op. 8 No. 3",20230326,166,166,9,,0,"Saienko Danylo (Ukraine) - V. Kosenko - Etude in B minor, Op. 8 No. 3
_____________

The 12th International Paderewski Piano Competition   
The Honorary Patronage of the President of the Republic of Poland Andrzej Duda   
   
ORGANIZER:   
Paderewski Music Association in Bydgoszcz 1922-2022   
   
In co-operation with:   
🔴 Paderewski Pomeranian Philharmonic in Bydgoszcz   
🔴 Feliks Nowowiejski Academy of Music in Bydgoszcz   
   
The 12th International Paderewski Piano Competition is financed by:   
🔴 the Minister of Culture & National Heritage of Republic of Poland from the Fund of the Promotion of Culture as part of the “Music” program, implemented by the National Institute of Music and Dance,   
🔴 City of Bydgoszcz.   
   
Main partner of the 12th International Paderewski Piano Competition    
🔴 Kujawsko-Pomorskie Region.   
   
PARTNERS:   
🔴 The Roman Dmowski and Ignacy Jan Paderewski Institute for the Legacy of Polish National Thought   
🔴 The Ministry of Foreign Affairs of Poland (MSZ)   
🔴 Yamaha Inc.   
🔴 Kawai   
🔴 Fazioli   
🔴 Steinway & Sons   
   
🔴 Partner of the 12th International Paderewski Piano Competition - PWM Edition   
   
SPONSORS:   
🔴 SOLBET Sp. z o.o.  www.solbet.pl   
🔴 ALSTAL Grupa Budowlana sp. z o.o. sp. k www.alstal.eu   
🔴 PGE Polska Grupa Energetyczna S.A. www.gkpge.pl   
🔴 Miejskie Wodociągi i Kanalizacja w Bydgoszczy - spółka z o.o. www.mwik.bydgoszcz.pl   
🔴 VauPe sp. z o.o. www.vaupe.pl   
🔴 Inowrocławskie Kopalnie Soli Solino S.A. www.solino.pl   
   
MEDIA PATRONAGE:   
🔴 TVP Kultura   
🔴 Telewizja Polska S.A. Oddział w Bydgoszczy   
🔴 Dwójka   
🔴 Polskie Radio PIK",https://www.youtube.com/watch?v=uYIrp5CVMLs,https://www.youtube.com/channel/UCS_tV06lrXa-yLDZaFTLSrg,
x3wrNf2Maa8,,"Ignacy Jan Paderewski - Humoresques de Concert: Cracovienne fantastique, Op. 14 No. 6 | Łukasz Byrdy",20201218,231,137,2,,0,"Ignacy Jan Paderewski - Humoresques de Concert: Cracovienne fantastique, Op. 14 No. 6 | Łukasz Byrdy

11th International Paderewski Piano Competition 2019

---
Subscribe
https://www.youtube.com/channel/UCS_tV06lrXa-yLDZaFTLSrg/feed?sub_confirmation=1",https://www.youtube.com/watch?v=x3wrNf2Maa8,https://www.youtube.com/channel/UCS_tV06lrXa-yLDZaFTLSrg,
JRO78P_plyI,,"Frederic Chopin - Scherzo No. 3 in C-sharp minor, Op. 39 | Kozák Marek",20200124,442,101,5,,0,"Performed by 
Frederic Chopin - Scherzo No. 3 in C-sharp minor, Op. 39 | Kozák Marek

11th International Paderewski Piano Competition 2019

---
Subscribe
https://www.youtube.com/channel/UCS_tV06lrXa-yLDZaFTLSrg/feed?sub_confirmation=1",https://www.youtube.com/watch?v=JRO78P_plyI,https://www.youtube.com/channel/UCS_tV06lrXa-yLDZaFTLSrg,
2PXw-wtIrpg,,"Ignacy Jan Paderewski - Humoresques de Concert: Sarabande, Op. 14 No. 2 | Zhdanov Denis",20210312,220,210,4,,0,"Ignacy Jan Paderewski - Humoresques de Concert: Sarabande, Op. 14 No. 2 | Zhdanov Denis


11th International Paderewski Piano Competition 2019

---
Subscribe
https://www.youtube.com/channel/UCS_tV06lrXa-yLDZaFTLSrg/feed?sub_confirmation=1",https://www.youtube.com/watch?v=2PXw-wtIrpg,https://www.youtube.com/channel/UCS_tV06lrXa-yLDZaFTLSrg,
fkqZY9KUKAI,,"Ignacy Jan Paderewski - Polish Dances: Mazurka in A major, Op. 9 No. 3 | Belyavsky Sergey",20201120,179,583,9,,0,"Ignacy Jan Paderewski - Polish Dances: Mazurka in A major, Op. 9 No. 3 | Belyavsky Serge

11th International Paderewski Piano Competition 2019

---
Subscribe
https://www.youtube.com/channel/UCS_tV06lrXa-yLDZaFTLSrg/feed?sub_confirmation=1",https://www.youtube.com/watch?v=fkqZY9KUKAI,https://www.youtube.com/channel/UCS_tV06lrXa-yLDZaFTLSrg,
RkyyZq_dwBY,,Amateurs 2007: Greg Fisher plays Khachaturian,20070530,264,4216,11,,6,"Greg Fisher plays Khachaturian, Toccata during the preliminaries of the fifth International Piano Competition for Outstanding Amateurs on May 29, 2007.",https://www.youtube.com/watch?v=RkyyZq_dwBY,https://www.youtube.com/channel/UC5Oz2fuXlILwEH4P96h2LLg,"['Brilliant!', ""He's obviously a talented pianist, but the speed made the whole piece seem kind of fuzzy and messy.  If he wanted to play it that fast he probably should have prepared a bit more."", 'I played this when I was 16!   This piece is actually very easy.  However the interpretation can make this piece difficult.  I do not like this intepretation though.  It seems a bit rushed and some of the melodies can be extracted a bit more.  Just my opinion.', 'Awkward ending; lots of noticeable mistakes. Many notes are unclear for the ""average"" listener. He should lighten up on the right hand and bring out his left hand. Just an opinion.', 'Awkward ending, lol. There\'s lots of noticeable mistakes. Many notes in this interpretation are unclear to the ""average"" listener. He needs to lighten up on the right hand a bit and bring his left hand out more in some areas. Just an opinion.', 'this one is easier than it sounds.  The Schumann Toccata is evil']"
Q2X2dDHVQFc,,Steinway Piano Competition 2017 - Dauwe Rhune - Lower Level,20170309,381,1441,25,,1,,https://www.youtube.com/watch?v=Q2X2dDHVQFc,https://www.youtube.com/channel/UCUOlTTxSNKMkrIURqZ4zJuw,['Super mooi!']
wDMVnYrddLY,,Cliburn Amateur Spotlight: James Rosenblum,20200426,431,756,21,,2,"Today's Cliburn Amateur Spotlight comes to us from Harwich, Massachusetts: James Rosenblum, a 39-year-old attorney, performs Polonaise in A-flat Major, op.53 (""Heroic"") by Chopin. Remember: you can watch all videos at cliburn.org/amateurspotlight

Currently an associate at Senie & Associates—a law firm specializing in land use and environmental matters—James Rosenblum’s academic credits include a Bachelor of Arts in political science from Yale University and a Juris Doctor from Columbia University. After serious private piano study as a child and teenager, he’s kept musically active in adulthood through masterclasses and summer programs, and made the finals of two amateur competitions, both Chicago’s and WQXR’s Classical Moonlighter’s in New York. With his wife, Georgian-American pianist Ana Glig, he has recently made select duo piano and chamber appearances in Massachusetts, and in May 2019, the couple sponsored their first competition for young classical pianists in Gurjaani, Georgia. They’ve also toured Georgia three times, giving masterclasses and performances. James seasonally serves as pianist/organist at First Church of Truro, Massachusetts.",https://www.youtube.com/watch?v=wDMVnYrddLY,https://www.youtube.com/channel/UC5Oz2fuXlILwEH4P96h2LLg,"['Excellent!  Thanks from Los Angeles.', ""Welcome to today's Cliburn Amateur Spotlight! Let us know where you are watching!""]"
yKL-zRYIs1I,,Judy Darst Preliminary Performance Part 1,20110618,65,392,2,,0,"Granados, ""Mazurka"" from Escenas romanticas
Rachmaninoff, Prelude in G major, Op. 32, No. 5
Schubert, Hungarian Melody, D. 817
International Piano Competition for Outstanding Amateurs 
Hosted by the Van Cliburn Foundation 
May 23 - 29, 2011 
Texas Christian University",https://www.youtube.com/watch?v=yKL-zRYIs1I,https://www.youtube.com/channel/UC5Oz2fuXlILwEH4P96h2LLg,
XiRMyaovWOw,,"Gabriel Fauré - Pie Jesu from Requiem, Op. 48",20151007,278,314,4,,0,"Gabriel Fauré - Pie Jesu from Requiem, Op. 48 

Łucja Czarnecka - soprano
Katarzyna Mulak - oboe
Wacław Mulak - trumpet
Witold Zalewski - organ

---
Subscribe
https://www.youtube.com/channel/UCS_tV06lrXa-yLDZaFTLSrg/feed?sub_confirmation=1",https://www.youtube.com/watch?v=XiRMyaovWOw,https://www.youtube.com/channel/UCS_tV06lrXa-yLDZaFTLSrg,
UwhxvT_Qi4c,,Amateurs 2007: Chung Lee plays Chopin,20070601,329,5127,20,,10,"Chung Lee plays Chopin, Etudes: Op. 10, No. 6; Op. 25, No. 2 during the preliminaries of the fifth International Piano Competition for Outstanding Amateurs on May 30, 2007.",https://www.youtube.com/watch?v=UwhxvT_Qi4c,https://www.youtube.com/channel/UC5Oz2fuXlILwEH4P96h2LLg,"[""Chung, are you the wonderful pianist from the UW ?  Your Partita sings. Penny is in Brier Washington and I am in Longview Washington and we'd love to hear from you. I often think of your Chopin with the Seattle Symphony, and more."", 'Well, this is my opinion on what I would change and I do say that it is ""good on the whole"" , don´t I ? In 25:2 he is better than me but I still think that both he ( and me too ) plays a little bit uneven, unfortunately the sound is not very good, it might be the reason. I do not have anything to blame but poor technique :)', 'he plays the etudes really well.... but why are you focussing so much on the mistakes? i prefer to focus on the actual playing', '10.6: Kind of stereotype phrasing in the beginning, some notes are too much stressed, intersting tempo change but too much volume about 2.10, good on the whole.\r\n25.2: A little uneven...left hand too loud ( bad recording? )', 'quite good. I look forward to hearing your Kinderszenen in Paris in a week.', 'Op. 10 NO. 6 is harder than it sounds. I tried to play this when I was age 10, but the balance and sound was ALL WRONG. Just because the notes may be easier to play than many of the Chopin etudes does not mean that it is easy by any stretch of the imagination!', 'holes in the pedalling need some attention but generally a very expressive player..Bravo', 'Great performance!', 'What exactly should he do to make them ""poetic"" ?', 'This man plays very musically; what he needs is a very good teacher. Playing the Chopin Studies in one thing, making them poetic and idiomatic needs help. An unwise choice for a very musical and technically competent pianist. Keybawd']"
lBVkzTHycwE,,"Claude Debussy - Cloches a travers les feuilles (Images, Book II) | Takuya Tainaka",20190415,306,955,7,,0,"Claude Debussy - Cloches a travers les feuilles (Images, Book II) | Takuya Tainaka

---
Subscribe
https://www.youtube.com/channel/UCS_tV06lrXa-yLDZaFTLSrg/feed?sub_confirmation=1

#classicalmusic  #claudedebussy #TakuyaTainaka",https://www.youtube.com/watch?v=lBVkzTHycwE,https://www.youtube.com/channel/UCS_tV06lrXa-yLDZaFTLSrg,
j2WdNI26oqQ,,Steinway Piano Competition 2017 - Krinkels Alexandra - Lower Level,20170309,404,786,21,,0,,https://www.youtube.com/watch?v=j2WdNI26oqQ,https://www.youtube.com/channel/UCUOlTTxSNKMkrIURqZ4zJuw,
rn_GT6MTKSs,,2016 CLIBURN AMATEUR: Jane Gibson King (Preliminary Round),20160620,595,1010,14,,3,"Program:
CHOPIN, Barcarolle in F-sharp Major, op. 60 
For competitor bios, performance schedules, and to watch live, visit cliburn.org",https://www.youtube.com/watch?v=rn_GT6MTKSs,https://www.youtube.com/channel/UC5Oz2fuXlILwEH4P96h2LLg,"['Brava!', 'really beautiful playing and dynamics and touch.', 'Wonderful performance.']"
gcTXPlfDO_s,,"Takubo Moka - F. Liszt - Cantique d’amour from Harmonies poétiques et religieuses, S. 173",20230423,320,102,3,,0,"Takubo Moka (Japan) - F. Liszt - Cantique d’amour from Harmonies poétiques et religieuses, S. 173
_____________

The 12th International Paderewski Piano Competition   
The Honorary Patronage of the President of the Republic of Poland Andrzej Duda   
   
ORGANIZER:   
Paderewski Music Association in Bydgoszcz 1922-2022   
   
In co-operation with:   
🔴 Paderewski Pomeranian Philharmonic in Bydgoszcz   
🔴 Feliks Nowowiejski Academy of Music in Bydgoszcz   
   
The 12th International Paderewski Piano Competition is financed by:   
🔴 the Minister of Culture & National Heritage of Republic of Poland from the Fund of the Promotion of Culture as part of the “Music” program, implemented by the National Institute of Music and Dance,   
🔴 City of Bydgoszcz.   
   
Main partner of the 12th International Paderewski Piano Competition    
🔴 Kujawsko-Pomorskie Region.   
   
PARTNERS:   
🔴 The Roman Dmowski and Ignacy Jan Paderewski Institute for the Legacy of Polish National Thought   
🔴 The Ministry of Foreign Affairs of Poland (MSZ)   
🔴 Yamaha Inc.   
🔴 Kawai   
🔴 Fazioli   
🔴 Steinway & Sons   
   
🔴 Partner of the 12th International Paderewski Piano Competition - PWM Edition   
   
SPONSORS:   
🔴 SOLBET Sp. z o.o.  www.solbet.pl   
🔴 ALSTAL Grupa Budowlana sp. z o.o. sp. k www.alstal.eu   
🔴 PGE Polska Grupa Energetyczna S.A. www.gkpge.pl   
🔴 Miejskie Wodociągi i Kanalizacja w Bydgoszczy - spółka z o.o. www.mwik.bydgoszcz.pl   
🔴 VauPe sp. z o.o. www.vaupe.pl   
🔴 Inowrocławskie Kopalnie Soli Solino S.A. www.solino.pl   
   
MEDIA PATRONAGE:   
🔴 TVP Kultura   
🔴 Telewizja Polska S.A. Oddział w Bydgoszczy   
🔴 Dwójka   
🔴 Polskie Radio PIK",https://www.youtube.com/watch?v=gcTXPlfDO_s,https://www.youtube.com/channel/UCS_tV06lrXa-yLDZaFTLSrg,
