id,mark_sub_level,title,upload_date,duration,view_count,like_count,dislike_count,comment_count,description,webpage_url,channel_url,comments
eLzQEtQdk5E,,Sight Reading - ABRSM 23-24 Initial Grade A2 What shall we do with drunken sailor?,20220906,43,41,1,,0,,https://www.youtube.com/watch?v=eLzQEtQdk5E,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,
qAGgZbMu5aM,,The sand dance played by Suri HN,20210708,18,10,1,,,New York 2021,https://www.youtube.com/watch?v=qAGgZbMu5aM,https://www.youtube.com/channel/UChXNPzpMQunpJ-Nh02-d3fg,
bIrV1Uu0zdA,,hofmann op 88 no 3 nocturne,20210823,137,25,0,,0,Quick Study,https://www.youtube.com/watch?v=bIrV1Uu0zdA,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,
TbIeDFCRWK0,,Grieg Op38 no 4 Halling/Norwegian Dance,20190116,69,49,1,,0,"Just for keeping practice record. 
Only practise for 4 days and still have wrong notes.",https://www.youtube.com/watch?v=TbIeDFCRWK0,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,
VlnpmiD3Mq4,,ABRSM 2021-2022 Piano Grade 3 B1 Salut d'amour,20200827,67,116,5,,0,,https://www.youtube.com/watch?v=VlnpmiD3Mq4,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,
Zub-lVDMLr8,,Prokofiev Op 65 no 6 Waltz(背譜版),20180506,102,82,0,,0,"再嘗試背譜彈，今次彈得快左，但錯音多左，要繼續努力。
Try to play by memory again. This time I can play faster but more wrong notes. Need to strive for the best.",https://www.youtube.com/watch?v=Zub-lVDMLr8,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,
qfDzIaahtMg,,Sight Reading-Czerny 82 Piano Studies no 8(鋼琴小博士),20191207,27,19,0,,,"Carl Czerny 82 Piano Studies Upper Elementary -Lower Middle Grade no 8
車爾尼82首初中級進階練習曲 第8首",https://www.youtube.com/watch?v=qfDzIaahtMg,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,
WpYdQLmwPh8,,Sight Reading - Aram Khatchatourian Tableaux De L'Enfance No 1,20191229,126,37,0,,0,童年映像鋼琴曲集 第一首 小行板,https://www.youtube.com/watch?v=WpYdQLmwPh8,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,
yzcmA6efluw,,Sight Reading-We wish you a merry christmas,20211219,67,16,0,,0,#christmas #christmassong #wewishyouamerrychristmas #聖誕,https://www.youtube.com/watch?v=yzcmA6efluw,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,
Cbll4X-Rp9Y,,Sight Reading - Burgmullar Op100 no 1 La Candeur(Sincerity),20191118,48,18,0,,0,,https://www.youtube.com/watch?v=Cbll4X-Rp9Y,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,
mWvrLw2uvws,,Sight Reading- Op 599 no 38,20191221,27,33,0,,0,,https://www.youtube.com/watch?v=mWvrLw2uvws,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,
Kkz_v8Zh2_4,,Sight reading- ragtime do-si-do,20220911,59,2,0,,,,https://www.youtube.com/watch?v=Kkz_v8Zh2_4,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,
-8QS-kj8Phk,,Schumann Op 15 no 2 Kuriose Geschichte,20191118,79,40,1,,,,https://www.youtube.com/watch?v=-8QS-kj8Phk,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,
35oN7c8WWIY,,French Suites no 4 Menuet by JS Bach,20210211,42,54,1,,0,,https://www.youtube.com/watch?v=35oN7c8WWIY,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,
bVyr0luVrdc,,Sight Reading-God Rest Ye Merry Gentlemen,20211216,50,5,0,,0,#christmas #christmassong #聖誕 #godrestyemerrygentlemen,https://www.youtube.com/watch?v=bVyr0luVrdc,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,
kw8kEv7KSMI,,Sight Reading-Hark! the Herald Angels Sing,20211215,63,14,0,,0,#Christmas #ChristmasSong #聖誕 #harktheheraldangelssing,https://www.youtube.com/watch?v=kw8kEv7KSMI,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,
DBmoCTkXlGs,,Sight Reading-Czerny 82 Piano Studies no 5(鋼琴小博士),20191206,9,15,0,,0,"Carl Czerny 82 Piano Studies Upper Elementary -Lower Middle Grade no 5
車爾尼82首初中級進階練習曲 第5首",https://www.youtube.com/watch?v=DBmoCTkXlGs,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,
ykVNOwiBIuA,,Scarlatti K208,20200809,155,55,4,,0,,https://www.youtube.com/watch?v=ykVNOwiBIuA,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,
gdqiA3EU5-I,,Coventry Carol played by @suriHN,20221222,69,59,2,,0,UK 2022,https://www.youtube.com/watch?v=gdqiA3EU5-I,https://www.youtube.com/channel/UChXNPzpMQunpJ-Nh02-d3fg,
572kUZHCG4A,,Moszkowski op 91 no 3,20200513,39,152,4,,0,"just for keeping record
still practising in progress.",https://www.youtube.com/watch?v=572kUZHCG4A,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,
mO3h9KIKvf8,,Bartok Romanian Folk Dance Sz56 no 4(Sight Reading),20191209,54,60,0,,0,,https://www.youtube.com/watch?v=mO3h9KIKvf8,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,
ByGVOqlnzOw,,Sight Reading - Samual Maykapar Op 28 no 1,20191129,51,19,0,,0,,https://www.youtube.com/watch?v=ByGVOqlnzOw,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,
20X0hNNIKog,,Grieg Op 12 no 8 National Song,20181202,89,23,0,,0,,https://www.youtube.com/watch?v=20X0hNNIKog,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,
VI2Z51hYrYI,,Sight Reading - Faber Piano Adventure Lesson 2B Horse Drawn Carriage,20220417,26,9,0,,0,,https://www.youtube.com/watch?v=VI2Z51hYrYI,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,
Ss3xveUD-v0,,ABRSM Grade 8 A1 Sarabande by JS Bach,20190826,127,34,0,,0,,https://www.youtube.com/watch?v=Ss3xveUD-v0,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,
DBnQ6PgefEw,,Christmas Song- Deck the Halls,20221214,25,10,0,,,"from Faber Christmas Level 3A-3B
Sight Reading",https://www.youtube.com/watch?v=DBnQ6PgefEw,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,
N-KD7xpJGxg,,JS Bach - Goldberg Variation Aria,20210817,198,40,4,,0,練習了4-5天左右，保存練習進度,https://www.youtube.com/watch?v=N-KD7xpJGxg,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,
yhovgBgz3LE,,sight reading-輕鬆學鋼琴1-Merry Christmas,20220915,15,0,0,,,,https://www.youtube.com/watch?v=yhovgBgz3LE,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,
8Pp8NXdUawU,,JS Bach-sinfonia no 3(練習版）,20170911,98,62,0,,0,練習中的bach,https://www.youtube.com/watch?v=8Pp8NXdUawU,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,
VJ6Bm-53NOo,,Sight Reading- Giga by Samuel Arnold,20220916,23,41,0,,0,,https://www.youtube.com/watch?v=VJ6Bm-53NOo,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,
v98Lglj__H8,,Gipsy Dance by Heinrich Lichner played by Suri HN,20220304,230,193,9,,1,"2022 March, age 9.",https://www.youtube.com/watch?v=v98Lglj__H8,https://www.youtube.com/channel/UChXNPzpMQunpJ-Nh02-d3fg,['How inspiring!']
tiO_Exza7ec,,Sight Reading-Czerny 82 Piano Studies no 4(鋼琴小博士),20191206,15,16,0,,0,"Carl Czerny 82 Piano Studies Upper Elementary -Lower Middle Grade no 4
車爾尼82首初中級進階練習曲 第4首",https://www.youtube.com/watch?v=tiO_Exza7ec,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,
ih6waVvcNls,,Grieg Op 38 No 7 Waltz,20190219,72,106,2,,0,"Still practising and has some wrong notes.
Just for keeping practise record.",https://www.youtube.com/watch?v=ih6waVvcNls,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,
E0L6e4ASSMw,,Sight Reading - Faber Piano Adventure Performance 2B The Milky Way,20220418,48,5,0,,0,,https://www.youtube.com/watch?v=E0L6e4ASSMw,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,
KwLFdafvnq8,,Sight Reading-Piano Adventuree Lesson 3A Candles and Cake,20220919,34,21,0,,0,,https://www.youtube.com/watch?v=KwLFdafvnq8,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,
MARcV1MfFqQ,,Quick Study- Felix Le Couppey The Alphabet Op 17 no 1,20191129,31,74,3,,2,Try to play one more time today with the correct speed.,https://www.youtube.com/watch?v=MARcV1MfFqQ,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,"['Please play no.13', 'Please refer to this link.\nhttps://youtu.be/4ap34zvsL4E\n\nI might not play very well because I just sight read the piece.']"
9GKgE0H2R_o,,sight reading-輕鬆學鋼琴3-skip to my lou,20220915,29,4,0,,,,https://www.youtube.com/watch?v=9GKgE0H2R_o,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,
qIg8bnSmgHE,,Jules Massenet-Op10 no 1 Nocturne,20210916,192,41,1,,0,,https://www.youtube.com/watch?v=qIg8bnSmgHE,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,
zZoxBZJxBpE,,Sight Reading-O Little Town Of Bethlehem,20211213,66,5,0,,0,#Christmas #ChristmasSong #聖誕 #olittletownofbethlehem,https://www.youtube.com/watch?v=zZoxBZJxBpE,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,
pHw5bVlc8D8,,Bartok Romanian folk dance sz56 no 5 Poarca Romaneasca,20200103,40,117,3,,,,https://www.youtube.com/watch?v=pHw5bVlc8D8,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,
WG9XO8Lttoo,,Prokofiev Op 65 no 11 Evening(Version 2),20180616,143,65,1,,1,"For keeping practise record
Ameb Series 17 Grade 6",https://www.youtube.com/watch?v=WG9XO8Lttoo,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,['Amazing :) I love Prokofiev.']
iHR4QTrZkgw,,Menuett,20200928,48,27,1,,,"Jerusalem 2020, Teacher: Jiries Boullata.",https://www.youtube.com/watch?v=iHR4QTrZkgw,https://www.youtube.com/channel/UChXNPzpMQunpJ-Nh02-d3fg,
TcV3UxentFY,,Sight reading- Alfred adult level 1 Over the rainbow,20221003,95,25,0,,0,,https://www.youtube.com/watch?v=TcV3UxentFY,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,
JFPksGoKcKs,,Quick Study - Samual Maykapar Op 28 no 1,20191130,43,7,0,,0,Try to play one more time today,https://www.youtube.com/watch?v=JFPksGoKcKs,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,
tVcGLjyLLH4,,Grade 8 Exam song Practice(A1),20190817,287,46,0,,0,"A1 Sarabande and Gigue by JS Bach
Cannot concentrate today and play really bad.",https://www.youtube.com/watch?v=tVcGLjyLLH4,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,
4ap34zvsL4E,,Sight Reading-Felix Le Couppey The Alphabat Op 17 no 13,20200109,115,31,0,,0,,https://www.youtube.com/watch?v=4ap34zvsL4E,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,
wwybw7tzTNE,,Jasmine,20200928,27,35,0,,,UK 2019,https://www.youtube.com/watch?v=wwybw7tzTNE,https://www.youtube.com/channel/UChXNPzpMQunpJ-Nh02-d3fg,
IcP8vuHFkow,,JS Bach-Goldberg Variations Var 6 Practice 15Jan,20220119,73,21,0,,,,https://www.youtube.com/watch?v=IcP8vuHFkow,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,
QOU-XS_ouvI,,Rudolph the Red-Nosed Reindeer,20181224,71,35,1,,0,Merry Christmas 2018,https://www.youtube.com/watch?v=QOU-XS_ouvI,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,
mps-VYbSiOg,,Sight Reading-Auld Lang Syne,20200817,51,59,1,,0,A bit hesitate,https://www.youtube.com/watch?v=mps-VYbSiOg,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,
-croaASSFZc,,《Jingle bells》by Suri HN,20210113,53,37,3,,0,"Age 7, England 2021.",https://www.youtube.com/watch?v=-croaASSFZc,https://www.youtube.com/channel/UChXNPzpMQunpJ-Nh02-d3fg,
tlJvPm6JsUI,,Sight Reading - Felix Le Couppey The Alphabet Op 17 No 5,20191202,60,99,0,,0,,https://www.youtube.com/watch?v=tlJvPm6JsUI,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,
qC5p3Z2FlcA,,Schumann Op 15 no 13(練習中),20171116,145,50,0,,0,練習中，尚未熟，好像有點錯，要繼續努力,https://www.youtube.com/watch?v=qC5p3Z2FlcA,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,
qIFSLwzLcRM,,Sight reading - Schumann Op 68 no 4 Chorale,20191113,64,13,0,,0,,https://www.youtube.com/watch?v=qIFSLwzLcRM,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,
2LS96Am7d14,,Prelude Wohltemperierte Klavier I No.1 by J.S Bach played by Suri HN,20211111,145,185,4,,1,UK 2021. Age 8. Teacher: Jiries Boullata from Jerusalem,https://www.youtube.com/watch?v=2LS96Am7d14,https://www.youtube.com/channel/UChXNPzpMQunpJ-Nh02-d3fg,['Brilliant']
UGDWkCG25XI,,Czerny op 821 no 2(quick study),20220808,15,36,0,,0,,https://www.youtube.com/watch?v=UGDWkCG25XI,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,
iyeM159rygY,,JS Bach- partita no 1 BWV 825 Sarabande,20200520,201,64,4,,0,Try to record one more time,https://www.youtube.com/watch?v=iyeM159rygY,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,
kGuHUF9siz4,,End of the year recital 2019-2020,20200928,126,45,1,,0,"Age 6, Jerusalem 2019 -2020 , Teacher: Jiries Boullata.",https://www.youtube.com/watch?v=kGuHUF9siz4,https://www.youtube.com/channel/UChXNPzpMQunpJ-Nh02-d3fg,
efQNSB8MKrM,,Christmas Song -O Christmas Tree 🎄,20221214,31,16,0,,0,"From Faber Christmas Level 3A-3B
Sight Reading",https://www.youtube.com/watch?v=efQNSB8MKrM,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,
KpzdtuGCk4w,,Fur Elise,20150601,208,316,2,,0,背譜彈奏，有些少彈錯,https://www.youtube.com/watch?v=KpzdtuGCk4w,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,
3YOFN6DjtjU,,Sight Reading - Burgmullar op 100 no 2 Larabesque,20191119,61,19,0,,0,,https://www.youtube.com/watch?v=3YOFN6DjtjU,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,
eVHTqeN722U,,Sight Reading-ABRSM Initial grade 23-24 B3 secret footpath,20220908,42,23,0,,0,,https://www.youtube.com/watch?v=eVHTqeN722U,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,
cc7LZKCLKlI,,L'Arabesque,20200928,73,28,1,,,"Jerusalem 2020, Teacher: Jiries Boullata.",https://www.youtube.com/watch?v=cc7LZKCLKlI,https://www.youtube.com/channel/UChXNPzpMQunpJ-Nh02-d3fg,
LTHlT_uYGr8,,Sight Reading-Silent Night,20211224,65,7,0,,,#christmassong #christmas #聖誕 #piano #silentnight #平安夜 #聖誕歌,https://www.youtube.com/watch?v=LTHlT_uYGr8,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,
aLC0vxI1zwk,,Beethoven German Dance in A major played by Suri Husain-Naviatti,20210427,51,46,3,,,"Jerusalem 2021, age 8.",https://www.youtube.com/watch?v=aLC0vxI1zwk,https://www.youtube.com/channel/UChXNPzpMQunpJ-Nh02-d3fg,
FTSYxENd-GE,,sight reading-輕鬆學鋼琴1-Twinkle Twinkle Little Star,20220915,23,18,0,,0,,https://www.youtube.com/watch?v=FTSYxENd-GE,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,
UGXX3RNX0d8,,Sight Reading-Surfboard Boogie,20200423,57,11,0,,0,Jazz Rags and Blues,https://www.youtube.com/watch?v=UGXX3RNX0d8,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,
7hZRfoe7Q88,,sight reading-輕鬆學鋼琴1-London bridge,20220915,18,18,0,,0,,https://www.youtube.com/watch?v=7hZRfoe7Q88,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,
QdPhgGN4KUI,,Schumann Op 15 no 4 Bittendes Kind,20191205,94,11,0,,0,Practice in progress~~,https://www.youtube.com/watch?v=QdPhgGN4KUI,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,
Ra-oYxGTtA4,,Sight Reading - Faber Piano Adventure Lesson 2B Jumpin' Jazz Cat,20220417,48,6,0,,0,,https://www.youtube.com/watch?v=Ra-oYxGTtA4,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,
VFZQRF-jsVI,,ABRSM Grade 8 B8 Mozart Sonata K533 Rondo,20191002,396,145,0,,0,Practice record,https://www.youtube.com/watch?v=VFZQRF-jsVI,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,
bRVwrMwhByA,,Sight Reading-Frosty the Snowman,20211217,59,6,0,,,#christmas #christmassong #聖誕 #frostythesnowman,https://www.youtube.com/watch?v=bRVwrMwhByA,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,
32Whm3TZdvA,,Hedwig’s theme from Harry Potter played by Suri HN,20220520,138,49,0,,0,,https://www.youtube.com/watch?v=32Whm3TZdvA,https://www.youtube.com/channel/UChXNPzpMQunpJ-Nh02-d3fg,
PR0dbrv0gu0,,JS Bach - Partita in C minor BWV 826 Sarabande,20161206,131,82,0,,0,由於驚怕電話拍攝途中跌下，所以異常緊張，不能放鬆，只彈了一次，有彈錯，彈得不好，別見怪。,https://www.youtube.com/watch?v=PR0dbrv0gu0,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,
cnInBgodS1g,,Sight Reading-Let it Snow!Let it Snow!Let it Snow!,20211215,72,7,1,,0,#Christmas #ChristmasSong #聖誕 #letitsnow,https://www.youtube.com/watch?v=cnInBgodS1g,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,
Ioo-UthQuI8,,Restlessness,20200928,63,40,1,,,"Age 7, Jerusalem 2020, Teacher: Jiries Boullata.",https://www.youtube.com/watch?v=Ioo-UthQuI8,https://www.youtube.com/channel/UChXNPzpMQunpJ-Nh02-d3fg,
sMlWiof5XUQ,,Sight Reading - Felix Le Couppey The Alphabet Op 17 no 3,20191130,41,43,4,,0,Keep sight reading some easy etude,https://www.youtube.com/watch?v=sMlWiof5XUQ,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,
NbeoEhuerss,,《Through the woods》,20200928,24,31,0,,,UK 2019,https://www.youtube.com/watch?v=NbeoEhuerss,https://www.youtube.com/channel/UChXNPzpMQunpJ-Nh02-d3fg,
SsnfaNvOCC4,,ABRSM 2019-2020 Piano Grade 8 A1 JS Bach Sarabande and Gigue,20190503,305,363,3,,0,Try again~~,https://www.youtube.com/watch?v=SsnfaNvOCC4,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,
vogR9E6nPBQ,,Prokofiev Op65 no 11 Evening,20180616,138,24,0,,0,"New homework~An Ameb grade 6 song..
Very nice melody.. I only practise for around 2-3 days and already can play. But still have some coordination problem.
Need to strive for the best.",https://www.youtube.com/watch?v=vogR9E6nPBQ,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,
iSAYmnrUJRc,,Schumann Op 2 no 5(Practice record),20210524,82,67,1,,0,still practising~~,https://www.youtube.com/watch?v=iSAYmnrUJRc,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,
H61u5_Q6JWc,,練習考試歌 prelude in c minor,20160131,73,163,2,,0,,https://www.youtube.com/watch?v=H61u5_Q6JWc,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,
y0HVcGCaLU8,,Sight Reading(First Read) - Springtime Ballad,20200425,126,9,0,,0,"Just found a sound recording before
First read~~
The pulse is not very stable and there are some wrong notes. For keeping record only",https://www.youtube.com/watch?v=y0HVcGCaLU8,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,
SVGVaFEaBUY,,Sight Reading- Bastien Piano Bk 5 Spanish Guitars,20220919,37,36,0,,0,,https://www.youtube.com/watch?v=SVGVaFEaBUY,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,
QiU_83NVKMc,,Bach Prelude in B major Practice on 11Jan2023,20230112,99,66,1,,0,for keeping record,https://www.youtube.com/watch?v=QiU_83NVKMc,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,
RrrKQPvX754,,Sight Reading-輕鬆學鋼琴 Czech Folk song,20220916,24,11,0,,,,https://www.youtube.com/watch?v=RrrKQPvX754,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,
WwcdG22D2w4,,Sight reading- Piano Adventure Adult bk 2 - Looking Glass River (P.66-67),20200816,33,32,3,,0,"Sight Reading
Testing the overhead camera.",https://www.youtube.com/watch?v=WwcdG22D2w4,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,
znC-OUcS1uU,,2015-2016 ABRSM Grade 5 A1 - Prelude in C minor(JS Bach),20160813,70,354,1,,0,"JS Bach
2015-2016 Grade 5 ABRSM Exam Pieces A1(BWV 934)",https://www.youtube.com/watch?v=znC-OUcS1uU,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,
SOyyHKWTQ2A,,sight reading piano adventure Level 2A The Horseman's Night Ride,20220121,29,4,0,,0,,https://www.youtube.com/watch?v=SOyyHKWTQ2A,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,
pQZaq6BpmE4,,Sight Reading-The Dragon Hunt(Piano Adventure 2B Performance bk),20220123,52,12,0,,0,,https://www.youtube.com/watch?v=pQZaq6BpmE4,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,
ZkaCFpeojQU,,Sight Reading-Silent Night(Christmas Song),20191224,121,27,1,,2,,https://www.youtube.com/watch?v=ZkaCFpeojQU,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,"['wish I could sight read like this! my chord recognition needs a lot of work though.... well done :)', ""Thanks~~I still need to improve my sight reading. Let's work hard together.""]"
MuRP6BzwnSw,,Sight Reading- Gold Star Performance  Level 2A There's nothing like a circus,20220912,45,22,0,,0,Faber Piano Adventure,https://www.youtube.com/watch?v=MuRP6BzwnSw,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,
A1Aw3LI5kj4,,ABRSM Piano Grade 8 C12 Lullaby by William Mason,20191011,213,209,0,,0,"All my exam pieces
https://youtu.be/OwJwpY_dooI",https://www.youtube.com/watch?v=A1Aw3LI5kj4,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,
9xWfplBnHqU,,Sight Reading - Burgmullar Op 100 no 3 La Pastorale,20191121,87,16,0,,0,,https://www.youtube.com/watch?v=9xWfplBnHqU,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,
Pzi_mTo7eLA,,Clementi Sonatina No.1 3rd movement by Suri HN,20210414,91,28,1,,,"Jerusalem 2021, age 8.",https://www.youtube.com/watch?v=Pzi_mTo7eLA,https://www.youtube.com/channel/UChXNPzpMQunpJ-Nh02-d3fg,
ZP84VTb48sU,,Sight Reading-John Thompson G1 John Peel,20200817,29,38,1,,0,,https://www.youtube.com/watch?v=ZP84VTb48sU,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,
TeSh2wbXAhY,,Sight Reading-Faber 菲伯爾鋼琴基礎教程簡體版第3級-蝴蝶之夢,20220116,32,15,0,,,,https://www.youtube.com/watch?v=TeSh2wbXAhY,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,
IQubvBPVphs,,Sight Reading - Felix Le Couppey The Alphabet  Op 17 no 6,20191204,36,52,1,,0,Continue sight read some easy etude~~~,https://www.youtube.com/watch?v=IQubvBPVphs,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,
UlIiJ0lS-aM,,Sight Reading-Faber 菲伯爾鋼琴基礎教程簡體版第3級-飛舞的葉子,20220116,53,9,0,,0,,https://www.youtube.com/watch?v=UlIiJ0lS-aM,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,
lxV8q6XYhv4,,Prokofiev Op 65 no 10 March,20180614,59,48,0,,0,"Feel nervous when recording. 
Have some wrong notes and a bit hurry at the end.",https://www.youtube.com/watch?v=lxV8q6XYhv4,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,
hToZ-i_Y6vc,,Ballade Burgmueller Op.100 No.15 played by Suri HN,20210811,116,39,2,,,New York 2021,https://www.youtube.com/watch?v=hToZ-i_Y6vc,https://www.youtube.com/channel/UChXNPzpMQunpJ-Nh02-d3fg,
6coSZBqQIss,,Schumann Op 68 no 19,20180212,74,86,0,,0,"Schumann Op 68 no 19 Little Romance

Only practise for a few days
Still need to strive for the beat",https://www.youtube.com/watch?v=6coSZBqQIss,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,
lwpgqgd0GIs,,ABRSM Grade 4 Piano C2 A Kwela for Caitlin,20190521,76,105,1,,0,"Seldom playing Jazz Style song.
Because My pulse is very bad.
For Fun and keeping record only.",https://www.youtube.com/watch?v=lwpgqgd0GIs,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,
jKtr251EqHE,,Sight Reading-My Old Kentucky Home,20201008,60,52,5,,0,First Read,https://www.youtube.com/watch?v=jKtr251EqHE,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,
BZeCXbn05lw,,ABRSM Grade 8 A1 Sarabande and Gigue by JS Bach,20190823,303,422,,,,"All my exam pieces
https://youtu.be/OwJwpY_dooI",https://www.youtube.com/watch?v=BZeCXbn05lw,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,
U92aSCNZiRI,,Debussy - The little Shepherd (Children's Corner No 5),20190508,142,45,0,,,,https://www.youtube.com/watch?v=U92aSCNZiRI,https://www.youtube.com/channel/UCPeqzo8Hndo3orUoKEbVbtA,
JS3-avihkZ0,,《Galop》by Suri HN,20201221,43,32,0,,,"Age 7, England 2020",https://www.youtube.com/watch?v=JS3-avihkZ0,https://www.youtube.com/channel/UChXNPzpMQunpJ-Nh02-d3fg,
